title,company,location,url,date,deadline,department,description,requirements,position_type
מנהל בית נוער,ראשון לציון,ראשון לציון,https://namerz.moin.gov.il/showexternal/55591/1,2026-06-23,2026-07-07,נוער תרבות וספורט,"רשות: ראשון לציון · מחוז: מרכז · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: ד.	העובד יועסק לפי הסכם קיבוצי בדרוג חינוך חברה נוער וקהילה. מועמד שייבחר ישובץ למערך החירום העירוני · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 179.2026",12 שנות לימוד; בגרות,
מפקח רישוי ובניה בועדות המקומיות או ברשות המקומית,ראשון לציון,ראשון לציון,https://namerz.moin.gov.il/showexternal/55592/1,2026-06-23,2026-07-07,הנדסה,"רשות: ראשון לציון · מחוז: מרכז · יחידה: הנדסה · תחום: הנדסה · דירוג: ה.	עובד יועסק במתח דרגות של 38-41  בדרוג המהנדסים או  במתח דרגות  37-41  בדירוג ההנדסאים/טכנאים  לחילופין העסקה  בחוזה  דירוגי מהנדסים/אדריכלים בכפוף לאישור משרד הפנים.  2 תקנים (100% משרה ) · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 194.2026",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
"מוביל/ת בריאות הנפש יהווה/תהווה גורם מוניציפלי מתכלל, העוסק בסיוע בניווט",מעלה אדומים,מעלה אדומים,https://namerz.moin.gov.il/showexternal/55593/2,2026-06-23,2026-07-07,בריאות,"מוביל/ת בריאות הנפש יהווה/תהווה גורם מוניציפלי מתכלל, העוסק בסיוע בניווט בין מערכות השירותים השונות והנגשה פרטנית של מענים טיפוליים למתמודדים ובני משפחותיהם . התפקיד כולל עבודה לצד מתאם הבריאות העירוני לקידום חוסן ובריאות נפש לכלל האוכלוסייה ברשו ת",אקדמאית / חילופית בהתאם לחוק,
חשמלאי,מעלה אדומים,מעלה אדומים,https://namerz.moin.gov.il/showexternal/55594/2,2026-06-23,2026-07-07,בריאות,"רשות: מעלה אדומים · מחוז: יהודה ושומרון · יחידה: שפ""ע ותשתיות · תחום: בריאות · דירוג: מח""ר · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: מא-25",אקדמאית / חילופית בהתאם לחוק,
מזכיר בית הספר,עמק יזרעאל,עמק יזרעאל,https://namerz.moin.gov.il/showexternal/55596/1,2026-06-23,2026-07-07,חינוך,"רשות: עמק יזרעאל · מחוז: צפון · יחידה: חינוך · תחום: חינוך · דירוג: מנהלי, 7-9 · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 78/2026",12 שנות לימוד,
מפקח בכיר(חוקר) לתכנון ובניה,חבל אילות,חבל אילות,https://namerz.moin.gov.il/showexternal/55606/1,2026-06-23,2026-07-07,הנדסה,"רשות: חבל אילות · מחוז: דרום · יחידה: הנדסה · תחום: הנדסה · דירוג: הנדסאים/מח""ר · רמת השכלה: אדריכל / מהנדס, אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 37.2026",אדריכל / מהנדס; אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
אחראי פרוייקטים הנדסיים,משגב,משגב,https://namerz.moin.gov.il/showexternal/55652/1,2026-06-24,2026-07-07,הנדסה,"רשות: משגב · מחוז: צפון · יחידה: הנדסה · תחום: הנדסה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-24 · מועד הגשה: 2026-07-07 · מספר מכרז: 79/26",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
קצין ביקור סדיר,חבל מודיעין,חבל מודיעין,https://namerz.moin.gov.il/showexternal/55655/1,2026-06-24,2026-07-07,חינוך,רשות: חבל מודיעין · מחוז: מרכז · יחידה: חינוך · תחום: חינוך · דירוג: חינוך ונוער · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-24 · מועד הגשה: 2026-07-07 · מספר מכרז: 21-26,אקדמאית / חילופית בהתאם לחוק,
81/26 - רכז/ת חיילים משוחררים,משגב,משגב,https://namerz.moin.gov.il/showexternal/55657/2,2026-06-24,2026-07-07,אשכולות,81/26 - רכז/ת חיילים משוחררים https://www.misgav.org.il/bids/?id=1526,אקדמאית / חילופית בהתאם לחוק,
מכרז חיצוני מס' 1093//26 מזכירה לראש צוות,נתניה,נתניה,https://namerz.moin.gov.il/showexternal/55746/1,2026-06-25,2026-07-07,רווחה,מכרז חיצוני מס' 1093//26 מזכירה לראש צוות,12 שנות לימוד,
מכונאי/ת רכב,רמת גן,רמת גן,https://namerz.moin.gov.il/showexternal/46738/19,2026-06-17,2026-07-07,שפע ותשתיות,מכונאי/ת רכב,12 שנות לימוד,
עובד סוציאלי,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55357/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: על פי הסכם קיבוצי של העובדים הסוציאליים · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 39-2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
הארכה - מנהל/ת תוכנית הדרך החדשה מודעות להקשר ומגוון,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55358/1,2026-06-16,2026-07-07,רווחה,הארכה - מנהל/ת תוכנית הדרך החדשה מודעות להקשר ומגוון,אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
מדריך ראש צוות,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55359/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: עפ""י הסכם קיבוצי עו""ס, רמת ניהול 2 · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 51/2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
"הארכה - עו""ס אזרח ותיק / גרנטולוג (ניצולי שואה) - (ועדת התביעות) תפקיד זמני עד לסוף שנת…",פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55360/1,2026-06-16,2026-07-07,רווחה,"הארכה - עו""ס אזרח ותיק / גרנטולוג (ניצולי שואה) - (ועדת התביעות) תפקיד זמני עד לסוף שנת 2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
עובד סוציאלי,פתח תקווה,פתח תקווה,https://namerz.moin.gov.il/showexternal/55361/1,2026-06-16,2026-07-07,רווחה,"רשות: פתח תקווה · מחוז: מרכז · יחידה: רווחה · תחום: רווחה · דירוג: דירוג העו""ס · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-07 · מספר מכרז: 100/2026",אקדמאית / חילופית בהתאם לחוק; קורסים נוספים כמפורט בקובץ,
"מנהל מרכז השכלה רשותי (היל""ה) ביחידה לקידום נוער",ערד,ערד,https://namerz.moin.gov.il/showexternal/55453/1,2026-06-18,2026-07-07,נוער תרבות וספורט,רשות: ערד · מחוז: דרום · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: חינוך ונוער · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-18 · מועד הגשה: 2026-07-07 · מספר מכרז: 44/2026,אקדמאית / חילופית בהתאם לחוק,
מפקח רב תכליתי,עכו,עכו,https://namerz.moin.gov.il/showexternal/55579/2,2026-06-22,2026-07-07,ניהול כללי,רשות: עכו · מחוז: צפון · יחידה: ניהול כללי · תחום: ניהול כללי · דירוג: מינהלי · רמת השכלה: בגרות · תאריך פרסום: 2026-06-22 · מועד הגשה: 2026-07-07 · מספר מכרז: 49/2026,בגרות,
"ניהול לשכת גזבר המועצה ומחלקת הגזברות, תוך עבודה שוטפת עם גורמי פנים וחוץ: לרבות מלקות…","בסמ""ה","בסמ""ה",https://namerz.moin.gov.il/showexternal/55595/2,2026-06-23,2026-07-07,כספים,"ניהול לשכת גזבר המועצה ומחלקת הגזברות, תוך עבודה שוטפת עם גורמי פנים וחוץ: לרבות מלקות ועובדי מועצה, ספקים ונותני שירותים, בנקים, מוסדות חינוך, ישובים ותושבים. תחומי אחריות: הכנת תשלומים לספקים (מערכת מס""ב). הפקדות בבנקים, גביית כספים ( מכרזים, קנסות, תברואה, היטלים, והנפקת אישורים). טיפול בהנפקת שיקים ושיקים חוזים לתושבים ולספקים. הכנת פקודות זיכוי וקליטת חשבונות ספקים ונותני שירותים. אחריות על קופה ראשית וקופה קטנה. הזנת נתונים בתוכנות אוטומציה ומערכות מידע. קבלת קהל ומענה טלפוני. ניהול יומן, הדפסות, ניהול מסמכים ותיוק. ניסוח מכתבים וביצוע משימות נוספות בהתאם להנחיית גזבר המועצה.",אקדמאית / חילופית בהתאם לחוק,
עובד/ת דת מס' 58/26,חריש,חריש,https://namerz.moin.gov.il/showexternal/55624/2,2026-06-23,2026-07-07,דת,עובד/ת דת מס' 58/26,12 שנות לימוד,
קצין ביטחון מוסדות החינוך,חריש,חריש,https://namerz.moin.gov.il/showexternal/55626/2,2026-06-23,2026-07-07,חינוך,רשות: חריש · מחוז: חיפה · יחידה: חינוך · תחום: חינוך · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 57/26,12 שנות לימוד,
סגן מנהל מחלקה (גנרי),חולון,חולון,https://namerz.moin.gov.il/showexternal/55627/1,2026-06-23,2026-07-07,ניהול כללי,"רשות: חולון · מחוז: תל-אביב · יחידה: ניהול כללי · תחום: ניהול כללי · רמת השכלה: בגרות, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 365/2026",בגרות; קורסים נוספים כמפורט בקובץ,
מנהל מדור (גנרי),חולון,חולון,https://namerz.moin.gov.il/showexternal/55628/1,2026-06-23,2026-07-07,ניהול כללי,"רשות: חולון · מחוז: תל-אביב · יחידה: ניהול כללי · תחום: ניהול כללי · רמת השכלה: בגרות, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-23 · מועד הגשה: 2026-07-07 · מספר מכרז: 384/2026",בגרות; קורסים נוספים כמפורט בקובץ,
