id,title,company,city,url,date_posted,source,work_type,sector,level,raw_text
1c47e953f41a,"מנכ""ל/ית למעגלים",מעגלים,בני עטרות,https://mitam-hr.org/jobs/152,2026-04-28,Telegram: מציאת עבודה,משרה מלאה,עמותות,בכיר,"דרוש/ה מנכ""ל/ית למעגלים “מעגלים” הוא ארגון חינוכי-לאומי הפועל בקרב תלמידי י""א-י""ב בפריפריה החברתית, במטרה לחזק מסוגלות אישית, ערכים ויכולת התמודדות עם אתגרי החיים. לאחר 25 שנות הובלה, המנכ""ל המייסד עובר לתפקיד נשיא העמותה וימשיך ללוות את הארגון מקרוב. כעת, בתקופה של צמיחה והתפתחות, מעגלים מחפשת מנכ"""
6e923752d5af,רכז/ת פיתוח משאבים,מדרשת עין הנציב,,midresheteinhanatziv@gmail.com,2026-04-28,Telegram: מציאת עבודה,,חינוך,ביניים,"מדרשת עין הנצי״ב - Midreshet Ein Hanatziv  מחפשת אותך...  קול קורא 📢 משרת רכז.ת פיתוח משאבים במדרשת עין הנצי""ב!  התחלה מידית.  קו""ח לשלוח ל: midresheteinhanatziv@gmail.com"
5ab535eff362,מנהל/ת מרפאה רב מקצועית,המרכז הירושלמי לבריאות הנפש,ירושלים,://merkava.mrp.gov.il/giusp/index.html#/position/07316596,2026-04-28,Telegram: מציאת עבודה,משרה מלאה,ממשלתי,ניהולי,"למרכז ירושלמי לבריאות הנפש דרוש/ה מנהל/ת מרפאה רב מקצועית  ⬅️אחריות לניהולה המקצועי והמינהלי של מרפאה לבריאות הנפש, בהתאם למדיניות משרד הבריאות. ⬅️אחריות לניהול העובדים המקצועיים והמינהליים במרפאה וכוח אדם הנמצא בהכשרה או בהתנסות מעשיים, הדרכתם בעבודה ופתרון בעיות בהתאם לצורך. ⬅️אחריות להכנה וביצוע "
4049de3406ca,מנהל/ת סל מענים למערך נושמים,המצמד החברתי,ראשון לציון,s://tinyurl.com/p6psyb7f 🌈,2026-04-28,Telegram: מציאת עבודה,משרה מלאה,רווחה,ניהולי,"*🌟 דרוש/ה מנהל/ת סל מענים למערך ""נושמים"" 🌟*  מערך ""נושמים"" ( המשותף למשרד הרווחה והביטחון החברתי), פועל ב-211 רשויות..  *מהות התפקיד:* ניהול אסטרטגי של משאבי הסל מתוך תפיסת כלכלה מודעת עוני. התפקיד משלב ניתוח נתונים (Data), פיתוח ידע מקצועי, ניהול וליווי צוות והובלת תהליכי הטמעה טכנולוגיים בפריסה אר"
e5b29ca1c285,רכז/ת תואר שני - הפקולטה למדעי הבריאות,הפקולטה למדעי הבריאות,,https://campaign.adamtotal.co.il?d=VzAeu7neoRSBgOidxtzxog%3d%3d,2026-04-28,Telegram: מציאת עבודה,משרה מלאה,חינוך,ביניים,"הפקולטה למדעי הבריאות מגייסת *רכז/ת* לתואר שני✨ התפקיד כולל ניהול אדמיניסטרטיבי שוטף, מתן שירות לסטודנטים ולסגל, סיוע בתפעול התוכנית, שותפות בבניית מערכת שעות ובחינות ומעקב אחר תהליכי תזות. דרישות: תואר ראשון/הנדסאי – חובה | ניסיון בשירות – יתרון. לפרטים נוספים >> https://campaign.adamtotal.co.il?d="
7a0a6b97b88b,מנהל/ת פיתוח משאבים וקשרי שותפים,רוח איתן,ירושלים,https://forms.gle/UvNfE2J5znb1QLaY9,2026-04-28,Telegram: מציאת עבודה,משרה מלאה,עמותות,ניהולי,"*דרוש/ה שותפ/ה לדרך: מנהל/ת פיתוח משאבים וקשרי שותפים*  ""רוח איתן"" צומחת במהירות, ואנחנו מחפשים את ה""פנים"" של העמותה מול שותפים אסטרטגיים, פילנתרופים וגופים מובילים בארץ ובעולם.  *מה אנחנו מחפשים?* • איש של אנשים – יכולת לייצר אמון וכימיה מהירה. • עצמאות ויוזמה – הנעת תהליכים מאפס (בלי לחכות להוראות"
11a466dfcedc,מנהל יישוב,,דרום,https://drive.google.com/file/d/1n-vRgEW7ssRTNlxJdeKOEZdhTr5yJxEM/view?usp=sharing,2026-04-28,Telegram: מציאת עבודה,,ממשלתי,ניהולי,דרום  למה להקים יישוב אם אפשר לנהל אחד?  לפרטים נוספים והגשת מועמדות   https://drive.google.com/file/d/1n-vRgEW7ssRTNlxJdeKOEZdhTr5yJxEM/view?usp=sharing
17a5cd7eb3d6,מנהל/ת ליחידת ניהול במעון דיור לאנשים עם מוגבלויות,עמותת עלה מוריה,גדרה,ttps://wa.me/972523159832*,2026-04-28,Telegram: מציאת עבודה,משרה מלאה,עמותות,ניהולי,"*לעמותת ""עלה מוריה"" - גדרה*  *דרוש/ה מנהל/ת ליחידת ניהול במעון דיור לאנשים עם מוגבלויות*   ניהול והובלת  דיור לאנשים עם מוגבלויות, כולל אחריות מלאה על תפעול היחידה, רווחת הדיירים וניהול צוות עובדים.  *תחומי אחריות:* -ניהול והובלת צוות עובדים  -אחריות כוללת על רווחת הדיירים ואיכות חייהם -ניהול שוטף ש"
a41dc8ca93a7,מדריכ.ה - ראש צוות משפחות,מועצה אזורית דרום השרון,דרום השרון,"://www.dsharon.org.il/bids/457/

נשמ",2026-04-27,Telegram: מציאת עבודה,משרה מלאה,ממשלתי,ניהולי,*דרוש.ה מדריכ.ה - ראש צוות משפחות במועצה אזורית דרום השרון!* 📢  האגף לשירותים חברתיים מתרחב ומחפש אותך להובלת צוות ופיתוח מדיניות.  מה התפקיד כולל? 📍 ניהול מקצועי והדרכת עובדים סוציאליים. 📍 שותפות בצוות הבכיר של האגף וקביעת מדיניות. 📍 ייצוג הצוות מול ממשקים ופיתוח שירותים בקהילה.  דרישות סף: ✅ תואר 
886247301c9e,רכז/ת תחום חברתי אקדמי לפרויקט מעטפ״ת,,באר שבע,tal.li@kidum-edu.org.il,2026-04-27,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"💜 מחפשים תפקיד עם משמעות אמיתית?💜 דרוש/ה רכז/ת תחום חברתי אקדמי לפרויקט מעטפ״ת (החלפה לחל״ד)🧑🏼‍🎓  הובלה וליווי צוותים, והפעלת תוכניות חברתיות לסטודנטים עולים  עבודה עם השפעה רחבה ואנשים מדהימים!  📍באר שבע | משרה מלאה (100%) | התחלה: אוגוסט 2026 |עבודה גמישה בשעות ובמיקום |  📩 קו״ח למייל: tal.li@kidu"
9083f5971c79,Development Department Director,International Healthcare NGO,חולון,info@mikumconsulting.com,2026-04-27,Telegram: מציאת עבודה,משרה מלאה,עמותות,בכיר,"International Healthcare NGO seeks Full Time Development Department Director   Location: Holon; this is an in-office position, with some hybrid work; the position requires travel overseas 2-3 times annually.  Responsibilities: Manage and oversee fundraising strategy and operations, including managem"
4598af3c0ae5,מטפל/ת קליני/ת למרכז הטיפול עדן-דורות,מרכז הטיפול עדן-דורות,קיבוץ דורות (ליד שדרות),misroteden@eden.org.il,2026-04-27,Telegram: מציאת עבודה,פרילנס,עמותות,ביניים,"✨דרוש/ה מטפל/ת קליני/ת למרכז הטיפול עדן-דורות✨ מרכז טיפול עדן מתרחב ואנחנו מזמינים אותך להצטרף לנבחרת המטפלות שלנו, המעניקות טיפולים מכוונים טראומה לנשים מהאזור.  למה כדאי להצטרף אלינו? ·        צמיחה מקצועית: הכשרות מקצועיות רלוונטיות כחלק מהתפקיד. ·        גמישות: היקף משרה גמיש, העסקה כפרילנסר/ית"
498657724df7,ניהול החינוך החברתי במושבי יחדיו,"מושבי יחדיו (ברוש, תדהר ותאשור)","ברוש, תדהר ותאשור",https://t.me/biltiformali/33018,2026-04-26,Telegram: מציאת עבודה,,חינוך,ניהולי,"הזדמנות להשפיע ולצמוח יחד איתנו - ניהול החינוך החברתי במושבי יחדיו (ברוש, תדהר ותאשור)  לבנות קהילה להוביל ילדים ונוער.  לפרטים נוספים : 058-7671705 ירין"
39721e4c2af9,מנהל/ת מקצועי/ת לעלם דיגיטל,עמותת עלם,בני ברק,jobs@elem.org.il,2026-04-26,Telegram: מציאת עבודה,משרה חלקית,עמותות,ניהולי,"*לעמותת עלם דרוש/ה מנהל/ת מקצועי/ת לעלם דיגיטל*  לתפקיד משמעותי בלב העשייה המחבר בין טיפול, חדשנות ודיגיטל.  75% משרה, היברידית, משרדי העמותה ממוקמים בבני ברק.   התפקיד כולל:  -הובלה מקצועית של המענים הדיגיטליים -פיתוח מתודולוגיות עבודה -אחריות על איכות ההתערבות -הובלת למידה והדרכה לצוותים ולמתנדבים"
9f4e02155a1d,מנהל.ת בית לקידום נוער,עמותת זיו נעורים וקרן פרידמן,,keren.esfridman@gmail.com,2026-04-26,Telegram: מציאת עבודה,,עמותות,ניהולי,"עמותת זיו נעורים וקרן פרידמן מחפשות מנהל.ת בית לקידום נוער התפקיד כולל: 🔸 ניהול ותפעול הבית, ליווי בני ובנות הנוער. 🔸 ניהול קשר עם בתי הספר ומשפחות בני ובנות הנוער. 🔸 ניהול והוצאה לפועל שת""פים עם חברות, ארגונים, יחידות צה""ל ועוד.  דרישות התפקיד: 🔸 תואר ראשון במדעי החברה, עדיפות לחינוך 🔸 ניסיון בתפקי"
8f30e07c5796,עובד.ת סוציאלי.ת,הגלבוע,גלבוע,://www.hagilboa.org.il/wanted/?id=712,2026-04-26,Telegram: מציאת עבודה,,רווחה,,"עובד.ת סוציאלי! 🤝 מחפש.ת את הערך המוסף? ✨  למי שחי ונושם עבודה עם הקהילה, הלב נמצא בפרטים הקטנים ובשינויים הגדולים. 🧡 אנחנו מחפשים עובד.ת סוציאלי.ת לצוות שלנו בגלבוע – עם רצון להביא את היכולות שלהם למקום שבו ההשפעה היא ישירה ויומיומית. 🌾  אם אתם מחפשים את המקום שבו המקצועיות פוגשת את הקהילה, אנחנו מ"
4a439c6a086f,מנהלת מעון,,,https://t.me/biltiformali/32999,2026-04-26,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"📢 דרושה מנהלת מעון הזדמנות להשתלב בניהול מעון חם ומשפחתי ולהוביל צוות מקצועי. 📌 משרה מלאה 📌 התחלה מיידית (החלפה לחופשת לידה – כחצי שנה) דרישות: ✔ תעודת מנהלת מעון – חובה ✔ ניסיון בניהול/מסגרת חינוכית – חובה ✔ אהבה לילדים, אחריות ויכולת הובלה 📩 לשליחת קו""ח: jobs08689@gmail.com לפרטים נוספים: חיה 0552"
d73670cd3cff,מנהל.ת לשלוחת עמך בתל אביב,עמותת עמך - המרכז הישראלי לתמיכה נפשית וחברתית בניצולי שואה ובנפגעי טראומה,תל אביב,https://t.me/biltiformali/32989,2026-04-26,Telegram: מציאת עבודה,משרה מלאה,עמותות,ניהולי,"דרוש.ה מנהל.ת לשלוחת עמך בתל אביב לשלוחת עמך בתל אביב, הפועלת כחלק מסניף עמך תל אביב גוש דן דרוש/ה מנהל/ת במשרה מלאה. עמותת עמך -המרכז הישראלי לתמיכה נפשית וחברתית בניצולי שואה ובנפגעי טראומה - פועלת בפריסה ארצית ומעניקה טיפול נפשי, תמיכה חברתית ועבודה קהילתית לניצולי שואה, בני דור שני ואוכלוסיות המ"
8cbeeca20651,מנהל/ת יחידה לתשתיות מחקר,האוניברסיטה העברית,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5029,2026-04-26,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"https://huji.hunterhrms.com/job-details/?jobcode=JB-5029 האוניברסיטה העברית מגייסת  *מנהל/ת יחידה לתשתיות מחקר* ניהול והובלה של היחידה המרכזית לתשתיות מחקר ובכלל זה: • מיפוי תשתיות מחקר קיימות אל מול מיפוי צרכים רוחביים של יחידות האוניברסיטה השונות. • גיבוש תכנית עבודה רב־שנתית לפיתוח תשתיות המחקר, "
c8caf1cffa6f,מנהל/ת הגיל הרך לקיבוץ במועצה אזורית שע,,מועצה אזורית שע,https://hamatzmed.co.il/the-jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%94%d7%92%d7%99%d7%9c-%d7%94%d7%a8%d7%9a-%d7%9c%d7%a7%d7%99%d7%91%d7%95%d7%a5-%d7%91%d7%9e%d7%95%d7%a2%d7%a6%d7%94-%d7%90%d7%96%d7%95%d7%a8%d7%99%d7%aa-%d7%a9%d7%a2/,2026-04-23,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"לשליחת קו""ח: https://hamatzmed.co.il/the-jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%94%d7%92%d7%99%d7%9c-%d7%94%d7%a8%d7%9a-%d7%9c%d7%a7%d7%99%d7%91%d7%95%d7%a5-%d7%91%d7%9e%d7%95%d7%a2%d7%a6%d7%94-%d7%90%d7%96%d7%95%d7%a8%d7%99%d7%aa-%d7%a9%d7%a2/"
c985fc8d6e8e,מקדם/ת תעסוקה וקריירה,מרכז הזדמנות רמלה,רמלה,rms.gle/tLyUc45LLFTAvr1XA,2026-04-23,Telegram: מציאת עבודה,משרה מלאה,רווחה,ביניים,"דרוש/ה מקדם/ת תעסוקה וקריירה | מרכז הזדמנות רמלה 📍🧑‍🤝‍🧑 מחפש/ת תפקיד עם השפעה אמיתית על אנשים? זו ההזדמנות שלך 🌱 הצטרפו למרכז הכוון תעסוקתי הפועל בשיתוף משרד העבודה, משרד הרווחה והרשויות המקומיות 🤝 איך ייראה היום שלך? ✓ ליווי ואימון אישי וקבוצתי למשתתפים 🧭 ✓ הנעה להתמדה בעבודה והתפתחות מקצועית 🪜 ✓ ה"
071e95ad9356,מנכ״ל/ית להובלת עמותה הפועלת בתחום קידום נשים,,תל אביב,https://hrplus-1669824102.teamtailor.com/jobs/7595331-,2026-04-23,Telegram: מציאת עבודה,משרה מלאה,עמותות,בכיר,"*דרושה מנכ״ל/ית להובלת עמותה הפועלת בתחום קידום נשים* הזדמנות להוביל ארגון עם עשייה משמעותית עמוקה, להשפיע ברמה החברתית והציבורית, ולהיות חלק משינוי אמיתי בחייהן של נשים!  מיקום: תל אביב, עם זמינות ליום בשבוע בחיפה היקף משרה: משרה מלאה מהמשרדים  תחומי אחריות: הובלת חזון העמותה והטמעתו בפעילות השוטפת"
038e0177a0ce,ממונה על תוכניות העשרה ומדעים,מרכז חוסידמן לנוער שוחר מדע - אוניברסיטת בן-גוריון בנגב,באר שבע,mailto:Adarshav@bgu.ac.il,2026-04-23,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"📢 הזדמנות ייחודית באוניברסיטת בן-גוריון בנגב!  מרכז חוסידמן לנוער שוחר מדע מחפש ממונה על תוכניות העשרה ומדעים – תפקיד מרתק ומשפיע שכולל:  🔹 פיתוח והובלת תוכניות העשרה במדעים וטכנולוגיה 🔹 ניהול צוות מדריכים ורכזי תוכניות 🔹 שיווק והרחבת פעילות המרכז מול בתי ספר ורשויות מקומיות 🔹 הפקת אירועים, סיורים ו"
170b07fc4db3,תיאום טיפול,אנוש,פתח תקוה/כפר סבא,https://api.whatsapp.com/send?phone=972549299665,2026-04-23,Telegram: מציאת עבודה,,עמותות,ביניים,מחפש/ת עבודה מקצועית יחד עם אוירה משפחתית ונעימה?  מחפש/ת עבודה שתוכל לאפשר לך לצמוח ולהתפתח יחד עם דינאמיות ותנועה?  מקומך איתנו !  משרת תיאום טיפול בפתח תקוה/כפר סבא והסביבה-אנוש  המשרה מיועדת לנשים וגברים כאחד לפרטים נוספים: נפתלי 054-9299665 (לשליחת הודעה דרך הווסאפ-ניתן ללחוץ על הקישור https://
a3536697e380,מנהל/ת ליחידת ניהול במעון דיור לאנשים עם מוגבלויות,עמותת עלה מוריה,גדרה,ttps://wa.me/972523159832*,2026-04-23,Telegram: מציאת עבודה,משרה מלאה,עמותות,ניהולי,"*לעמותת ""עלה מוריה"" - גדרה*  *דרוש/ה מנהל/ת ליחידת ניהול במעון דיור לאנשים עם מוגבלויות*   ניהול והובלת  דיור לאנשים עם מוגבלויות, כולל אחריות מלאה על תפעול היחידה, רווחת הדיירים וניהול צוות עובדים.  *תחומי אחריות:* -ניהול והובלת צוות עובדים  -אחריות כוללת על רווחת הדיירים ואיכות חייהם -ניהול שוטף ש"
16adf2087878,סגן/ית מנהלת אגף החינוך ומנהל/ת מחלקת פרויקטים ויוזמות,עיריית הרצליה,הרצליה,https://t.me/biltiformali/32955,2026-04-22,Telegram: מציאת עבודה,משרה מלאה,ממשלתי,בכיר,עיריית הרצליה מגייסת! אגף החינוך שלנו מתרחב ואנחנו מחפשים אנשי חזון ועשייה לשני תפקידי מפתח משמעותיים: 🔹 מכרז פנים/חוץ מס' 70/2026 סגן/ית מנהלת האגף ומנהל/ת מחלקת פרויקטים ויוזמות (חינוך על-יסודי) 🔹  מכרז פנים/חוץ מס' 69/2026 סגן/ית מנהלת האגף ומנהל/ת מחלקת פרויקטים ויוזמות (חינוך יסודי) אם יש לכם ת
da26fd4f5b10,מנהל/ת פעוטון,פעוטון קטנטנים בקמפוס - אוניברסיטת אריאל,אריאל,https://campaign.adamtotal.co.il?d=1nBMbRnV11Xg%2bN8RJ19uqw%3d%3d,2026-04-20,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"רוצה לרכוש ניסיון בתפקיד ניהולי? *פעוטון ""קטנטנים בקמפוס"" באוניברסיטת אריאל מגייס מנהל/ת!*  התפקיד כולל מתן שירות והדרכה להורים, ניהול והדרכת צוות המטפלות, תכנון וביצוע סדר יום של הפעוטון, ניהול נושא הגבייה, קשר מול הספקים ונותני השירות ועוד.  לפרטים נוספים והגשת מועמדות: https://campaign.adamtotal."
aefba8d3ba65,"מנהלת חינוכית - מיזם ""השנה ה-12""",בית הדור הבא,עתלית,tps://www.linkedin.com/jobs/view/4401613561/,2026-04-20,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"מנהלת חינוכית - מיזם “השנה ה-12” - בית הדור הבא  אם את יודעת להוביל תהליכים חינוכיים עמוקים בזמן קצר, להחזיק גם חזון וגם ביצוע - זה בשבילך.  על התפקיד  “השנה ה-12” הוא מיזם חינוכי רחב היקף (כ-2,500 חניכים), שמלווה בני ובנות נוער בשנת י״א-י״ב ברגעים הכי מכריעים שלהם - רגע לפני כניסה לחיים האזרחיים.  "
c888fefa6fda,"עו""ס/ית - תכנית ""עלמיא""",,גדרה,tps://wa.me/972523159832,2026-04-20,Telegram: מציאת עבודה,משרה חלקית,רווחה,ביניים,"*דרוש/ה עו״ס/ית | תכנית „עלמיא”*  בית לצמיחה ולחיים עצמאיים עבור נערות דתיות צעירות בגילאי 18+ עם מוגבלות קוגניטיבית, אוטיזם ושיקום.  *📍גדרה*  *מה בתפקיד :* * ליווי והעצמה אישית של הבנות בתהליך חיי היומיום והעצמאות * טיפולים פרטניים * הנחיית קבוצות * ליווי צוות  *היקף משרה:* * חצי משרה – פניות לעבוד"
215c315de8c0,מנהל/ת פרויקטים למשפחות צעירות,רשות צעירים עיריית ירושלים,ירושלים,https://t.me/biltiformali/32939,2026-04-20,Telegram: מציאת עבודה,משרה מלאה,ממשלתי,ניהולי,"מנהל/ת פרויקטים למשפחות צעירות | רשות צעירים עיריית ירושלים > קרית היובל, משרה מלאה. ניהול פרויקטים קהילתיים; נדרש ניסיון ותואר רלוונטי. לשליחת קו""ח – moria_bi@jerusalem.muni.il."
c0643f1bc832,רכז.ת פרויקטים מרחב דרום,עמותת מחשבה טובה,דרום,.civi.co.il/promo/id=654265&src=8755,2026-04-20,Telegram: מציאת עבודה,משרה חלקית,עמותות,ביניים,"*דרוש.ה רכז.ת פרויקטים מרחב דרום - 75% משרה* עמותת ""מחשבה טובה"" עוסקת בהעברת קורסים טכנולוגיים בפריסה ארצית לצמצום פערים חברתיים בישראל. אנו מחפשים את האדם הבא שיוביל את הפעילות שלנו במרחב דרום. תפקיד המשלב עשייה חברתית עם עבודה דינמית ומשמעותית.  🔹תכלול והובלת פעילות העמותה באזור דרום. 🔹שימור, פיתו"
bf2f806e3180,מנהל/ת תחום חינוך,מדרשת חנתון,קיבוץ חנתון (עמק יזרעאל),tps://app.civi.co.il/promo/id=539076&src=8857,2026-04-20,Telegram: מציאת עבודה,משרה מלאה,חינוך,ניהולי,"🌳 *למדרשת חנתון דרוש/ה מנהל/ת תחום חינוך* 🌳  אחריות על הובלת כלל התוכניות החינוכיות במדרשה, הרחבת התוכניות הקיימות, יחד עם פיתוח תוכניות לימודים חדשניות והבטחת חווית למידה מיטבית לכל הבאים בשערי המדרשה.     *מרכיבי התפקיד* - פיתוח אסטרטגי של תחום החינך במדרשה ופיתוח תוכניות חינוך חדשות - ניהול פדגוג"
880b9eecc797,מרכז/ת תמיכות בספורט (מילוי מקום-החלפה לחל״ד),משרד התרבות והספורט,,https://www.gov.il/he/pages/mm847,2026-04-19,Telegram: מציאת עבודה,,ממשלתי,ביניים,*דרוש/ה מרכז/ת תמיכות בספורט(מילוי מקום-החלפה לחל״ד) במשרד התרבות והספורט.*  למידע נוסף ולהגשת מועמדות ניתן להיכנס לאתר המשרד בקישור הבא: https://www.gov.il/he/pages/mm847
c27508837412,טכנאי/ת פדגוגי/ת החלפה לחלד העסק,אוניברסיטת חיפה,חיפה,https://hr.haifa.ac.il/60044-%d7%98%d7%9b%d7%a0%d7%95-%d7%a4%d7%93%d7%92%d7%95%d7%92-%d7%99%d7%aa-%d7%94%d7%97%d7%9c%d7%a4%d7%94-%d7%9c%d7%97%d7%9c%d7%93-%d7%94%d7%a2%d7%a1%d7%a7-2/?fbclid=IwdGRjcARSDa5jbGNrBFINoGV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHplVmulbSZ9BrkURbgYDE9cPL1OcPLrpHco8kQwONFGTQVlhyKfArkAsHtAJ_aem_ZYX6K6AzmkXcG9N_HrRPZw,2026-04-19,Telegram: מציאת עבודה,,חינוך,ביניים,https://hr.haifa.ac.il/60044-%d7%98%d7%9b%d7%a0%d7%95-%d7%a4%d7%93%d7%92%d7%95%d7%92-%d7%99%d7%aa-%d7%94%d7%97%d7%9c%d7%a4%d7%94-%d7%9c%d7%97%d7%9c%d7%93-%d7%94%d7%a2%d7%a1%d7%a7-2/?fbclid=IwdGRjcARSDa5jbGNrBFINoGV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHplVmulbSZ9BrkURbgYDE9cPL1OcPLrpHco8k
e426abb5975e,רכז/ת קהילות ושותפויות,מרכז ליזמות חברתית בירושלים,ירושלים,https://t.me/biltiformali/32918,2026-04-19,Telegram: מציאת עבודה,משרה מלאה,עמותות,ביניים,"למרכז ליזמות חברתית בירושלים, דרוש/ה רכז/ת קהילות ושותפויות!   🔅 היכרות עם עולם הקהילות 🔅 ניסיון בהדרכה ובהנחייה 🔅 מתאים לבעלי תואר רלוונטי  100% משרה בירושלים. התחלת עבודה מיידית.  קו""ח למייל: dana_be@jerusalem.muni.il"
75b18f5187e1,מנהל/ת המרכז לחלוציות,תנועת הננוּ,הנגב המערבי,roee@hinenu.org.il,2026-04-19,Telegram: מציאת עבודה,משרה מלאה,עמותות,ניהולי,"תנועת הננוּ מגייסת:  מנהל/ת המרכז לחלוציות  הננוּ היא תנועה של צעירות וצעירים חלוצים.  בשנה האחרונה ייסדנו במצפה גבולות את ""המרכז לחלוציות"": מרכז הכשרה חינוכי ומעשי לחידוש החלוציות בנגב בימינו. עכשיו, אנחנו מחפשים מנהל/ת להובלת המרכז.  אנחנו מחפשים:  - ניסיון מוכח בהקמה וניהול של ארגונים או מיזמים ח"
1b0c80286880,מנהל/ת לפסטיבל קולנוע דרום,,דרום,https://app.civi.co.il/promo/id=827405&src=14142?fbclid=IwZnRzaARNOdlleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEedqwEC5xFI0tHGFHYI-Jb_aeIynat_nQIg9Z8YpKiUvclrRuIuaIr892N6Bw_aem_bJZLYa26z4cO60Kpm4S03Q,2026-04-19,Telegram: מציאת עבודה,,אחר,ניהולי,דרוש/ה מנהל/ת לפסטיבל קולנוע דרום  https://app.civi.co.il/promo/id=827405&src=14142?fbclid=IwZnRzaARNOdlleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEedqwEC5xFI0tHGFHYI-Jb_aeIynat_nQIg9Z8YpKiUvclrRuIuaIr892N6Bw_aem_bJZLYa26z4cO60Kpm4S03Q
d9a4321dc663,רכז/ת פרט ושכר,מחוז דן פתח תקווה,פתח תקווה,https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?CompPositionId=48806&referrerId=3283,2026-04-18,Telegram: מציאת עבודה,,ממשלתי,ביניים,"מחוז דן פתח תקווה מגייס רכז/ת פרט ושכר לתפקיד מגוון של שירות וטיפול בעובדים/ות מקליטה ועד פרישה: מעקב תשלומים וזיכויים, בקרת זכאויות שכר ועוד.  לפרטים נוספים ולהגשת מועמדות: https://jobs.clalitapps.co.il/clalit/redmatch-apply/redmatch.apply.html?CompPositionId=48806&referrerId=3283"
